id,pvalue,log1P,log2fc,t.value,proteinID,geneName,LFQ.intensity.B1,LFQ.intensity.B2,LFQ.intensity.B3,LFQ.intensity.D1,LFQ.intensity.D2,LFQ.intensity.D3,impute_LFQ.intensity.B1,impute_LFQ.intensity.B2,impute_LFQ.intensity.B3,impute_LFQ.intensity.D1,impute_LFQ.intensity.D2,impute_LFQ.intensity.D3,p.adjust,Cys
949,0.014484448762212323,1.839098028184402,0.6867869470071319,4.130801771375403,Q60973,Rbbp7,20.922813754226024,20.832213221383256,21.223113192530047,21.80664086996436,21.78604303995033,21.445817099246035,20.922813754226024,20.832213221383256,21.223113192530047,21.80664086996436,21.78604303995033,21.445817099246035,0.04373945885477944,6
951,0.9767238573684539,0.010228204113994104,-0.002154083530555795,-0.031041086435003154,Q61024,Asns,22.723382640486,22.895523511514106,22.950006905326703,22.871265310015936,22.860886164235936,22.83029933248327,22.723382640486,22.895523511514106,22.950006905326703,22.871265310015936,22.860886164235936,22.83029933248327,0.9823566494775707,11
953,1.6997432672151377e-8,7.769616670416893,7.393166585362019,137.05770384566455,Q61033,Tmpo,NA,NA,NA,20.047667121560753,19.96056198120372,19.88323095864482,12.554174846368928,12.620818687607136,12.536966771347172,20.047667121560753,19.96056198120372,19.88323095864482,1.2228153034141844e-6,12
954,0.2972216214257263,0.5269196009534046,0.12147820742031357,1.1975006873439689,Q61035,Hars,20.966558961669293,20.64807665609292,20.731733348549202,20.912178874402752,20.83968973973031,20.958934974439288,20.966558961669293,20.64807665609292,20.731733348549202,20.912178874402752,20.83968973973031,20.958934974439288,0.4197483175561931,9
955,0.652062112803895,0.18571103315892373,-0.06608213156082243,-0.48650505566615787,Q61074,Ppm1g,NA,19.456374470226912,19.694572136992488,19.567703605453424,19.603260496367774,19.25169505636323,19.4699589456475,19.456374470226912,19.694572136992488,19.567703605453424,19.603260496367774,19.25169505636323,0.7418343850782918,12
956,0.14720316106142614,0.8320828637974735,0.19229358371674365,1.7943501412088794,Q61081,Cdc37,19.462817763734932,19.159087864575664,19.33516351996584,19.63337487100974,19.454949863560483,19.44562516485644,19.462817763734932,19.159087864575664,19.33516351996584,19.63337487100974,19.454949863560483,19.44562516485644,0.24489045669681986,9
959,0.4373535809307711,0.35916731324034024,-0.09081445159866774,-0.8618890006491007,Q61166,Mapre1,20.770480008807084,20.789708749604824,20.806168835373754,20.83306302437175,20.76935038175986,20.491500832858044,20.770480008807084,20.789708749604824,20.806168835373754,20.83306302437175,20.76935038175986,20.491500832858044,0.5526706270293876,3
960,0.00216515651726879,2.6645107034079887,0.7526295911149212,7.023159332936526,Q61171,Prdx2,23.288275822259557,23.5546160173623,23.57137954704095,24.216748818028144,24.323542452384466,24.131868889594966,23.288275822259557,23.5546160173623,23.57137954704095,24.216748818028144,24.323542452384466,24.131868889594966,0.010030251593256554,3
962,0.11378946378669427,0.9438979491108846,0.5692287368080606,2.0177471863954337,Q61187,Tsg101,17.802276535507023,18.236593516207478,18.003825321673595,18.395232873141044,18.271435670715366,19.083713039955864,17.802276535507023,18.236593516207478,18.003825321673595,18.395232873141044,18.271435670715366,19.083713039955864,0.2052573955916329,3
964,0.6856108041586363,0.163922347226185,-0.04652570062709316,-0.43558761493691844,Q61205,Pafah1b3,19.874702245014884,20.19712548492668,20.174750170968647,20.045269068488903,20.07260891475777,19.989122815782263,19.874702245014884,20.19712548492668,20.174750170968647,20.045269068488903,20.07260891475777,19.989122815782263,0.7649846965131263,2
965,1.1449491053953365e-6,5.941213817898082,6.194027619555575,47.81067547442775,Q61206,Pafah1b2,NA,NA,NA,18.878853198309564,18.77185051075112,18.495917469053897,12.481935922421663,12.641995342460879,12.440607054565312,18.878853198309564,18.77185051075112,18.495917469053897,1.7287317974055512e-5,3
967,0.001464324651232238,2.8343626264143524,0.5223424831951249,7.7904636772807825,Q61210,Arhgef1,18.806908287692014,18.713977134251547,18.606173844717034,19.16535848364033,19.25308110819682,19.275647124408813,18.806908287692014,18.713977134251547,18.606173844717034,19.16535848364033,19.25308110819682,19.275647124408813,0.007339627247774701,11
968,7.586084176679877e-9,8.119982342589628,6.413314678275947,167.69019102369248,Q61239,Fnta,NA,NA,NA,19.06057456222613,18.970706963231134,18.951227789323667,12.569171730460306,12.616422389587573,12.55697115990521,19.06057456222613,18.970706963231134,18.951227789323667,8.914944188126665e-7,3
972,0.20439828689322917,0.6895227484391607,-0.13718880683812174,-1.5147859278775884,Q61316,Hspa4,21.58719517082412,21.718039474017555,21.533787878894472,21.352562904610547,21.60245421526811,21.47243898334312,21.58719517082412,21.718039474017555,21.533787878894472,21.352562904610547,21.60245421526811,21.47243898334312,0.31466302013020997,14
975,0.03435019424522029,1.464070802727028,0.23860385227326475,3.1549508576859964,Q61425,Hadh,NA,19.491246366847882,NA,19.849389828434663,19.66315153847813,19.62362076080994,19.415716430539973,19.491246366847882,19.51338777351509,19.849389828434663,19.66315153847813,19.62362076080994,0.08402057512380884,3
977,0.004469423132148046,2.3497485275821948,-0.4067653189380138,-5.7732019742708225,Q61466,Smarcd1,NA,NA,18.961268803539593,18.502769660454025,18.447381926686152,18.663620642624462,18.890903035478566,18.98189634756052,18.961268803539593,18.502769660454025,18.447381926686152,18.663620642624462,0.017634382458833406,5
980,0.2358013110496573,0.6274537845672707,-0.0891941100953666,-1.3938769726216589,Q61553,Fscn1,22.570407006048207,22.735746065840754,22.734836943133665,22.64972192815492,22.536399006423277,22.587286750158324,22.570407006048207,22.735746065840754,22.734836943133665,22.64972192815492,22.536399006423277,22.587286750158324,0.35179406195176666,13
982,8.988281520933376e-4,3.0463233335522863,0.8295194832128701,8.853243092994866,Q61584,Fxr1,19.465650098334763,19.68284374659352,19.698324845970202,20.55093462407121,20.360354159172225,20.42408835729366,19.465650098334763,19.68284374659352,19.698324845970202,20.55093462407121,20.360354159172225,20.42408835729366,0.0050194832420554876,6
983,0.006146768367826246,2.211353152337136,0.698732832292297,5.285600918956549,Q61595,Ktn1,17.48219347068191,17.44661486853886,17.390958218040716,18.098566741960948,17.937097908730966,18.38030040344647,17.48219347068191,17.44661486853886,17.390958218040716,18.098566741960948,17.937097908730966,18.38030040344647,0.021916902955835274,10
984,0.6264652040219545,0.20310304617171004,-0.054167747288982326,-0.5263728689091401,Q61598,Gdi2,21.556324553823835,21.54222139116224,21.366557008784685,21.426854398695138,21.581230009966873,21.294515303241802,21.556324553823835,21.54222139116224,21.366557008784685,21.426854398695138,21.581230009966873,21.294515303241802,0.720759119961289,9
985,0.11551120255043401,0.9373758948202394,-0.25930957913600494,-2.004578694450805,Q61656,Ddx5,22.648844683222134,22.65318184020545,22.935998049733715,22.342533729803865,22.4719678749548,22.64559423099461,22.648844683222134,22.65318184020545,22.935998049733715,22.342533729803865,22.4719678749548,22.64559423099461,0.20714105677299235,9
986,7.201653675183346e-4,3.142567767520866,0.5650333993441521,9.378302218883897,Q61699,Hsph1,21.833024407820645,21.798436993942524,21.956703701054487,22.488341296758172,22.432294152419697,22.362629851672246,21.833024407820645,21.798436993942524,21.956703701054487,22.488341296758172,22.432294152419697,22.362629851672246,0.004281145112246567,17
987,0.005454313428728788,2.263259909215021,1.2052190575031005,5.464418913822674,Q61701,Elavl4,18.80205560453261,19.20910110215732,19.468337664475147,20.406653452272955,20.165824617012472,20.522673474388952,18.80205560453261,19.20910110215732,19.468337664475147,20.406653452272955,20.165824617012472,20.522673474388952,0.020353182619671416,5
989,0.027404800755325358,1.56217335108776,0.27089566880962224,3.3949413073481236,Q61749,Eif2b4,NA,19.62626158954444,19.861026307652807,20.000720771193595,19.932145531955694,20.006758883479392,19.639650283002567,19.62626158954444,19.861026307652807,20.000720771193595,19.932145531955694,20.006758883479392,0.07026430046910463,10
990,0.014794876181708036,1.8298886650978716,0.3927738034649977,4.104798937183915,Q61753,Phgdh,23.684745196646297,23.804594270370647,24.01179984134344,24.226336336970732,24.217044770650524,24.236079611134127,23.684745196646297,23.804594270370647,24.01179984134344,24.226336336970732,24.217044770650524,24.236079611134127,0.04445733063938312,14
991,0.47386014749464994,0.32434981472526386,-0.07103279413231078,-0.7897401685177509,Q61768,Kif5b,19.77183439476476,19.82178954964211,19.618485877119237,19.548453181973503,19.776500502975093,19.67405775418058,19.77183439476476,19.82178954964211,19.618485877119237,19.548453181973503,19.776500502975093,19.67405775418058,0.5873335378266277,13
993,0.9178471187103606,0.037229651075180184,0.005523386617181103,0.10981217829933848,Q61879,Myh10,20.4113165036904,20.537916036048745,20.374750836316398,20.444351690241536,20.432166693475644,20.46403515218991,20.4113165036904,20.537916036048745,20.374750836316398,20.444351690241536,20.432166693475644,20.46403515218991,0.9464814723294865,17
994,0.14451701817782167,0.8400810078172574,-0.1976907290019554,-1.8101801281155419,Q61881,Mcm7,22.36137197128495,22.55459259869904,22.274891106635753,22.136053638352397,22.34166540466417,22.12006444659731,22.36137197128495,22.55459259869904,22.274891106635753,22.136053638352397,22.34166540466417,22.12006444659731,0.24221674704726995,11
995,8.523476033784009e-4,3.0693832556531033,0.9759726216845266,8.976513400677472,Q61937,Npm1,23.505670077413562,23.35743065526777,23.7180603843081,24.498505464615334,24.556195898930174,24.454377618497496,23.505670077413562,23.35743065526777,23.7180603843081,24.498505464615334,24.556195898930174,24.454377618497496,0.004826023698758261,3
996,0.001435093930604807,2.8431196723039966,1.0991292817772873,7.8319735225394345,Q61990,Pcbp2,20.174628275396703,20.509106161891307,20.621583308046173,21.469113141288748,21.523726571449533,21.60986587792776,20.174628275396703,20.509106161891307,20.621583308046173,21.469113141288748,21.523726571449533,21.60986587792776,0.007251775623374956,7
1000,0.21862706632360684,0.6602960728193873,0.24692942970644793,1.4578400589485658,Q62084,Ppp1r14b,NA,NA,20.092230649437518,20.603586504588705,20.2060986139958,20.088224058171033,19.92307081945281,20.14181941874586,20.092230649437518,20.603586504588705,20.2060986139958,20.088224058171033,0.33132701625002625,2
1003,0.034615997004970624,1.460723155385158,0.5388970968477338,3.1469321905394545,Q62167,Ddx3x;D1Pas1,21.130754045119318,21.4901790782618,21.48015315515474,21.974142871292916,21.66544348789923,22.078191209886917,21.130754045119318,21.4901790782618,21.48015315515474,21.974142871292916,21.66544348789923,22.078191209886917,0.08433339509378301,7
1004,0.01770438791171036,1.751919083374198,0.30800790510165754,3.889081344033522,Q62188,Dpysl3,21.850984932369013,21.906978648038642,22.105559442069502,22.297540996917558,22.24580103802953,22.244204702835045,21.850984932369013,21.906978648038642,22.105559442069502,22.297540996917558,22.24580103802953,22.244204702835045,0.05058987480378918,7
1007,0.6585969770883873,0.1813802669992182,0.06917085829102021,0.4764739745531702,Q62261,Sptbn1,22.371537380406515,22.221609540483943,21.954965877251954,22.097191136503106,22.301621225040087,22.356813011472276,22.371537380406515,22.221609540483943,21.954965877251954,22.097191136503106,22.301621225040087,22.356813011472276,0.7451101785190543,15
1008,0.01123455449108302,1.949444144953844,-0.6651361847660411,-4.4514021008338744,Q62318,Trim28,21.150101776803265,21.63966749690139,21.37745415104455,20.66188245561795,20.818781872275405,20.69115054255773,21.150101776803265,21.63966749690139,21.37745415104455,20.66188245561795,20.818781872275405,20.69115054255773,0.03615752669103825,31
1009,0.35463951416168477,0.4502128766699331,-0.40244524669353865,-1.0459116838390614,Q62348,Tsn,22.0412300070937,21.25274626767026,20.821119988028194,21.209850748856905,20.983010280706786,20.71489949314785,22.0412300070937,21.25274626767026,20.821119988028194,21.209850748856905,20.983010280706786,20.71489949314785,0.47557469936375046,2
1011,4.7426516463240343e-7,6.323978773647777,6.315873948584995,59.61134532430954,Q62371,Ddr2,NA,NA,NA,18.91607771710132,18.66906497760162,18.973035859877086,12.50448560461903,12.63538496109219,12.470686143113827,18.91607771710132,18.66906497760162,18.973035859877086,8.923481482237376e-6,18
1015,0.017037733030174227,1.7685881911410304,0.7146034256970353,3.934545326208208,Q62418,Dbnl,19.860980857225428,NA,NA,20.80159785414517,20.226233425415415,20.570708100704604,19.860980857225428,19.67959442131946,19.914153824629196,20.80159785414517,20.226233425415415,20.570708100704604,0.04891349177442037,5
1017,1.0076146830432344e-4,3.996705512553249,1.6231717416329587,15.514243910370087,Q62426,Cstb,22.38966179557296,22.20940457750933,22.41232484801042,23.96525585719477,23.814798358356907,24.100852230439905,22.38966179557296,22.20940457750933,22.41232484801042,23.96525585719477,23.814798358356907,24.100852230439905,8.802233981156255e-4,2
1019,0.011390477560013311,1.9434580672000294,0.344849231650457,4.433570200353924,Q62446,Fkbp3,20.040728508285284,NA,20.21691159948343,20.480202472160943,20.51835732737817,20.344404279374338,20.040728508285284,20.050776276193357,20.21691159948343,20.480202472160943,20.51835732737817,20.344404279374338,0.03629435001041749,1
1020,0.13252648177031032,0.8776973312549288,0.18254174746116547,1.8849151512497921,Q62448,Eif4g2,19.11479462880871,19.052079768060675,18.80514556362114,19.19856494131039,19.13129430270344,19.189785958860192,19.11479462880871,19.052079768060675,18.80514556362114,19.19856494131039,19.13129430270344,19.189785958860192,0.2297574140643469,9
1021,0.015342630240074245,1.8141001814019908,-0.298487973192163,-4.060481165408337,Q62465,Vat1,20.717663036953216,20.6713302805123,20.550746785383243,20.383003899761178,20.419363593574765,20.241908689936324,20.717663036953216,20.6713302805123,20.550746785383243,20.383003899761178,20.419363593574765,20.241908689936324,0.04543350310801647,4
1023,1.2685872390455473e-6,5.896679661565369,7.414280783308836,46.59879482098978,Q63810,Ppp3r1,NA,NA,NA,19.98036274958498,19.648410249529647,20.120982000357845,12.453698503418423,12.650273069252998,12.40294107687454,19.98036274958498,19.648410249529647,20.120982000357845,1.8040490620380284e-5,2
1026,1.123738300359425e-4,3.949334816830054,2.0215766805582014,15.091057386456397,Q63918,Sdpr,19.19250954924784,19.079109727704076,19.516838812162728,21.281556540045703,21.33292597921445,21.23870561152909,19.19250954924784,19.079109727704076,19.516838812162728,21.281556540045703,21.33292597921445,21.23870561152909,9.665022700445455e-4,1
1027,0.3258942252310191,0.4869233350626947,-0.31883198687813774,-1.118744762532261,Q64012,Raly,20.029314190962694,20.760281381554197,20.96197527975022,20.20371123128835,20.290077361606606,20.30128629873774,20.029314190962694,20.760281381554197,20.96197527975022,20.20371123128835,20.290077361606606,20.30128629873774,0.4493445743602439,3
1029,0.01285932289759756,1.8907818984085916,0.35652460408473985,4.278856649968148,Q64105,Spr,20.010451615846165,20.270819996775014,20.196405217791952,20.454829409776888,20.553936721741078,20.53848451114938,20.010451615846165,20.270819996775014,20.196405217791952,20.454829409776888,20.553936721741078,20.53848451114938,0.03981506811078941,6
1031,0.043793777112480434,1.3585875962930016,0.47556597360696884,2.9073596946596587,Q64213,Sf1,NA,NA,19.666449406294127,20.33057555579657,19.81871947062134,20.161279531171196,19.50308919950154,19.714338030972534,19.666449406294127,20.33057555579657,19.81871947062134,20.161279531171196,0.10182469469308664,8
1034,4.863453378295251e-7,6.313055242972658,9.730499065856957,59.237328318946766,Q64337,Sqstm1,NA,NA,NA,22.51871749990017,22.08307023911511,22.086572951183854,12.448774269912809,12.65171659564666,12.396372627068796,22.51871749990017,22.08307023911511,22.086572951183854,9.0121264873562e-6,13
1035,0.650873943105815,0.18650311452644544,-0.0888230071642262,-0.48833510004814423,Q64378,Fkbp5,18.18679131141128,17.97410084839707,18.23032071566111,18.311677370349496,17.74609438370546,18.066972099921827,18.18679131141128,17.97410084839707,18.23032071566111,18.311677370349496,17.74609438370546,18.066972099921827,0.7411720972238471,10
1037,0.004072344713058537,2.3901554672521335,-0.4505959938161759,-5.92228762246946,Q64514,Tpp2,21.568111990675977,21.629920418429002,21.39257317925765,21.103095675362987,21.11018761185749,21.025534319693623,21.568111990675977,21.629920418429002,21.39257317925765,21.103095675362987,21.11018761185749,21.025534319693623,0.01649164762937282,27
1038,0.02113370860188988,1.6750242850579762,0.4563514278689418,3.683780416184625,Q64520,Guk1,NA,NA,18.37547221567743,18.57540629248419,18.932606935986456,18.900005895287695,18.25175220600179,18.411740418472302,18.37547221567743,18.57540629248419,18.932606935986456,18.900005895287695,0.057693137544891346,2
1039,0.017929520657569264,1.746431321065556,0.4007369308385371,3.874189996087948,Q64674,Srm,21.561181645726723,21.42152247065548,21.51156929447447,22.043534658927666,21.933154661678202,21.71979488276641,21.561181645726723,21.42152247065548,21.51156929447447,22.043534658927666,21.933154661678202,21.71979488276641,0.05099489247490049,10
1040,0.029551987128576353,1.5294133110615722,-0.25785350959355924,-3.3137004277954105,Q64727,Vcl,21.366503649744793,21.294010403449818,21.12376273460752,21.036911409610397,21.02938159874408,20.944423250666972,21.366503649744793,21.294010403449818,21.12376273460752,21.036911409610397,21.02938159874408,20.944423250666972,0.07467371954183653,10
1041,0.8441569648221682,0.07357679197864832,0.017670609209837096,0.20968963446992017,Q64737,Gart,20.041129721277226,20.04420198630942,19.906024460344852,20.034293879335262,20.126664146501394,19.883409969724354,20.041129721277226,20.04420198630942,19.906024460344852,20.034293879335262,20.126664146501394,19.883409969724354,0.8900034206702686,21
1042,0.3566641560915586,0.44774053404217223,-0.1243684380850354,-1.0409836734825002,Q68FD5,Cltc,22.573808035118578,22.290555517592754,22.180983569501254,22.17609034295623,22.249451452153586,22.24670001284766,22.573808035118578,22.290555517592754,22.180983569501254,22.17609034295623,22.249451452153586,22.24670001284766,0.476691502817583,31
1044,0.19761769702523618,0.7041741661438322,-0.19190879468719402,-1.5433571370148098,Q68FL6,Mars,21.538200301599083,21.350190316454842,21.117181431666523,21.105847140360297,21.191172499131156,21.132826026167415,21.538200301599083,21.350190316454842,21.117181431666523,21.105847140360297,21.191172499131156,21.132826026167415,0.3086672330292003,24
1045,0.04567257511090937,1.340344501313296,0.2917966664348981,2.865559911314593,Q69ZS7,Hbs1l,NA,NA,19.922828268917744,20.023640663827102,20.20048198508173,20.347867874804052,19.821131981276924,19.952640274213515,19.922828268917744,20.023640663827102,20.20048198508173,20.347867874804052,0.10388458232035364,10
1046,0.43974288494194763,0.35680117871632,-0.1130870949186793,-0.8570226881074501,Q6A026,Pds5a,18.736448177578847,18.40141287871418,NA,18.27225616080813,18.41563449950356,18.531229140921504,18.736448177578847,18.40141287871418,18.420520029696213,18.27225616080813,18.41563449950356,18.531229140921504,0.5540699058485071,27
1047,8.434648956724603e-4,3.0739329876842123,1.6907926319969881,9.00102059820673,Q6A065,Cep170,18.0992861624771,18.40893504939141,18.584793718540507,20.04540239828345,19.847005334313636,20.272985093802898,18.0992861624771,18.40893504939141,18.584793718540507,20.04540239828345,19.847005334313636,20.272985093802898,0.004820362464520649,10
1048,0.5830376302748252,0.234303414206154,0.025161891364849254,0.5963718147109827,Q6A068,Cdc5l,19.145295334933596,19.207076300113105,19.16986629683646,19.13187202878546,19.20179847656217,19.26405310063008,19.145295334933596,19.207076300113105,19.16986629683646,19.13187202878546,19.20179847656217,19.26405310063008,0.6849712025226814,4
1050,0.2552701477309629,0.5929999702868385,0.14759351423829514,1.3267320308655695,Q6A0A9,FAM120A,18.8030968401864,18.478366743463468,NA,18.779757822395094,18.77268829406064,18.66868419597308,18.8030968401864,18.478366743463468,18.496886186064057,18.779757822395094,18.77268829406064,18.66868419597308,0.37523484456125916,21
1051,0.28054936261849683,0.5519907136352135,0.21356000996878066,1.2466321302129708,Q6A4J8,Usp7,19.36683444398345,19.210576226261875,19.248478911160845,19.24290892194044,19.422015475002762,19.80164521436931,19.36683444398345,19.210576226261875,19.248478911160845,19.24290892194044,19.422015475002762,19.80164521436931,0.40177034014335083,19
1053,0.054862112324137284,1.26072747502066,-0.22654657490182117,-2.68640964802119,Q6DFW4,Nop58,19.468437107877026,19.709356473597722,19.47215137756515,19.341649118575283,19.3594107026667,19.26924541309246,19.468437107877026,19.709356473597722,19.47215137756515,19.341649118575283,19.3594107026667,19.26924541309246,0.11812740030355616,9
1057,0.0017315551119887534,2.7615636811565656,0.9978091264527613,7.452933474564908,Q6IR34,Gpsm1,17.767718930935438,17.73852772646318,18.12998728595621,18.96755838456214,18.83352634237848,18.828576595772493,17.767718930935438,17.73852772646318,18.12998728595621,18.96755838456214,18.83352634237848,18.828576595772493,0.008437019529730062,10
1058,0.0023337066753724676,2.631953731526559,1.2389081842126686,6.883950577628495,Q6IRU2,Tpm4,20.523917961081136,20.0371125615231,20.102134626116243,21.590853817407716,21.274237087526675,21.514798796424092,20.523917961081136,20.0371125615231,20.102134626116243,21.590853817407716,21.274237087526675,21.514798796424092,0.010531820162289773,2
1060,1.198955618401747e-6,5.921196892831059,6.047976828821039,47.2621275190572,Q6NS46,Pdcd11,NA,NA,NA,18.745995943185424,18.360332723829256,18.605233530551157,12.483451729464745,12.641550987522816,12.442628994115159,18.745995943185424,18.360332723829256,18.605233530551157,1.7666538810907668e-5,29
1062,0.3455620657958133,0.46147393841471296,-0.0572095855023349,-1.0683190585835758,Q6NV83,U2surp,17.353112357028206,17.3704149688797,17.36751713418471,17.203520069894022,17.334116128033415,17.381779505658166,17.353112357028206,17.3704149688797,17.36751713418471,17.203520069894022,17.334116128033415,17.381779505658166,0.46713816494074106,8
1064,9.68416440383288e-4,3.0139378463398296,0.21387503772414007,8.68274733792097,Q6NXJ0,Wwc2,NA,19.50649354733352,NA,19.671140200975678,19.725006711046593,19.747570186037812,19.481893428674038,19.50649354733352,19.513705008880113,19.671140200975678,19.725006711046593,19.747570186037812,0.005287380832985542,17
1065,0.7249209778930641,0.13970933237443556,-0.018564845219142256,-0.37758264510013245,Q6NZC7,Sec23ip,NA,18.66014217188354,18.56562275920875,18.61032559187872,18.626707198626644,18.50405083103779,18.571013226108295,18.66014217188354,18.56562275920875,18.61032559187872,18.626707198626644,18.50405083103779,0.7937138370306333,11
1066,3.7507524585309226e-6,5.425881597390616,5.395981459425327,35.51691855574367,Q6NZF1,Zc3h11a,NA,NA,NA,18.162312645599027,17.71639078949768,17.83015617208523,12.460559971600697,12.648261647493836,12.412093609811416,18.162312645599027,17.71639078949768,17.83015617208523,4.7290415018384726e-5,15
1067,0.17132701621567983,0.766174148603276,-0.12154086946456388,-1.664584926518444,Q6NZJ6,Eif4g1,21.474519936781643,21.436036422029535,21.260634743774865,21.318655339340083,21.2102670509925,21.27764610385977,21.474519936781643,21.436036422029535,21.260634743774865,21.318655339340083,21.2102670509925,21.27764610385977,0.2749776126401266,15
1071,0.1195528019066411,0.9224402410594277,-0.15774401821495587,-1.974492947033125,Q6P1B1,Xpnpep1,20.372945808246886,20.527835863583473,20.621225563319058,20.320915105486673,20.310967731849754,20.41689234316812,20.372945808246886,20.527835863583473,20.621225563319058,20.320915105486673,20.310967731849754,20.41689234316812,0.2131385958189826,12
1072,0.11008998306851195,0.958252195069834,0.7123386028232659,2.0467974004367506,Q6P1F6,Ppp2r2a,18.48416205303698,18.62877302572624,19.507345585985423,19.860586893530765,19.438190821008906,19.458518758678768,18.48416205303698,18.62877302572624,19.507345585985423,19.860586893530765,19.438190821008906,19.458518758678768,0.20005950860741473,9
1073,0.9275237579934037,0.03267495736435502,-0.02533617538910704,-0.09682363006914016,Q6P2B1,Tnpo3,20.055367177786795,19.255365186443488,19.30376291411908,19.477576463779556,19.58770794023691,19.473202348165575,20.055367177786795,19.255365186443488,19.30376291411908,19.477576463779556,19.58770794023691,19.473202348165575,0.9516456006928966,31
1075,0.7081891870566847,0.14985070852603696,-0.0580093238805901,-0.40207187860291205,Q6P4T2,Snrnp200,20.480695549523443,20.332215789847,20.103671997764312,20.244698304162025,20.4113165036904,20.086540557640557,20.480695549523443,20.332215789847,20.103671997764312,20.244698304162025,20.4113165036904,20.086540557640557,0.7802841223156085,29
1077,0.00752024591745574,2.1237679574339183,0.20511660425108147,4.994387916487654,Q6P542,Abcf1,18.997416572690256,NA,NA,19.25522686035042,19.198708807987902,19.124671630241103,18.997416572690256,18.95640061908385,19.00944029405208,19.25522686035042,19.198708807987902,19.124671630241103,0.025835002126540364,8
1079,0.03137643472130154,1.503396406473508,0.1915946317843975,3.2499763799000023,Q6P5B0,Rrp12,18.654873735910467,NA,NA,18.83055853273212,18.73964877854542,18.927581225942788,18.654873735910467,18.59599785769775,18.672133048258917,18.83055853273212,18.73964877854542,18.927581225942788,0.07831301972275874,22
1081,0.5240165077844685,0.28065503147662113,-0.0553148122106073,-0.6973038389306377,Q6P5E4,Uggt1,20.78044685356613,20.857416117251184,20.605848420703623,20.639270041999875,20.707841037491058,20.730655875398178,20.78044685356613,20.857416117251184,20.605848420703623,20.639270041999875,20.707841037491058,20.730655875398178,0.6326477680359378,12
1083,0.2900889460964644,0.5374688197694584,-0.23382466882617337,-1.218192405073737,Q6P5F9,Xpo1,21.502614289710145,21.083037766827253,20.84643920252452,20.907492180132554,20.902054142264298,20.921070930186556,21.502614289710145,21.083037766827253,20.84643920252452,20.907492180132554,20.902054142264298,20.921070930186556,0.41253346636741395,20
1085,0.018548202689776878,1.7316981668968572,0.32481454662581655,3.834395656597626,Q6P5H2,Nes,18.34572575610546,18.190943510439453,NA,18.62677848330887,18.649656153284692,18.434449052341677,18.34572575610546,18.190943510439453,18.199770782512875,18.62677848330887,18.649656153284692,18.434449052341677,0.052510305299993336,11
1086,0.018932009740454857,1.7228032807609468,0.9170765633885445,3.810499956650462,Q6P8X1,Snx6,20.321465731439268,NA,19.83799742863786,21.244756363805106,20.919253246890936,20.612252992318655,20.321465731439268,19.865569752771933,19.83799742863786,21.244756363805106,20.919253246890936,20.612252992318655,0.05347308986738173,5
1087,5.008289060149422e-10,9.300310613183212,5.422261086876105,330.8330225577493,Q6P9L6,Kif15,NA,NA,NA,18.017917559589858,17.99203105731028,18.042011997304265,12.590052268240399,12.610301313614013,12.584823771721679,18.017917559589858,17.99203105731028,18.042011997304265,2.041712506854248e-7,19
1088,0.0032643233030633617,2.4862068346660213,1.3244995705205795,6.289618069489938,Q6P9P6,Kif11,18.136059898541635,NA,NA,19.57453809485462,19.02485829932565,19.633623201727794,18.136059898541635,17.92574898301269,18.197712002792002,19.57453809485462,19.02485829932565,19.633623201727794,0.013625486005619424,18
1094,0.01932805977932781,1.7138117398371053,0.9839564741779263,3.786442801541219,Q6PAM1,Txlna,18.382117373350784,NA,18.19815724113072,19.158175741575263,19.722590763827707,18.860026067340684,18.382117373350784,18.208648535728376,18.19815724113072,19.158175741575263,19.722590763827707,18.860026067340684,0.05409203000026982,8
1095,0.8990182819255917,0.046231476610849656,0.026464267501083327,0.1351541727897542,Q6PAR5,Gapvd1,18.334901743261902,18.760947299536383,18.555922176715185,18.389782564275283,18.46255818744924,18.8788232702922,18.334901743261902,18.760947299536383,18.555922176715185,18.389782564275283,18.46255818744924,18.8788232702922,0.9333610855645151,26
1096,5.359253950582867e-8,7.2708956632355966,8.657662408266173,102.84739850499308,Q6PB44,Ptpn23,NA,NA,NA,21.348840514667703,21.180346262973888,21.096805217185366,12.525285773920595,12.629287444931508,12.498431551176338,21.348840514667703,21.180346262973888,21.096805217185366,2.1895540969658857e-6,15
1098,0.5079746721535169,0.2941579412951903,-0.09038074007751362,-0.726121130774261,Q6PB66,Lrpprc,21.31506551347954,21.093069331877306,20.908005529498052,21.041129721277226,21.068481778893975,20.935386654451158,21.31506551347954,21.093069331877306,20.908005529498052,21.041129721277226,21.068481778893975,20.935386654451158,0.6163224444878483,22
1101,0.1690034485815086,0.772104433347043,0.1596894304479619,1.6762168993452058,Q6PDI5,Ecm29,19.759452615351314,19.614842819184243,19.496210130689978,19.67134755922841,19.86069297126287,19.817533326078145,19.759452615351314,19.614842819184243,19.496210130689978,19.67134755922841,19.86069297126287,19.817533326078145,0.27267970661633906,32
1104,5.604245278472363e-4,3.2514828653998302,1.799340864413388,10.007270075439624,Q6PDM2,Srsf1,20.59386523166089,20.13896169978251,20.68294659177333,22.16069500193745,22.378380592982523,22.274720521536917,20.59386523166089,20.13896169978251,20.68294659177333,22.16069500193745,22.378380592982523,22.274720521536917,0.0034791837439450252,2
